caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
The brown sphere has the red cube to its left,The red cube has the brown sphere to its left,left,cube,red,sphere,brown,000113.png
The cyan sphere has the red cube to its left,The red cube has the cyan sphere to its left,left,cube,red,sphere,cyan,000114.png
The gray sphere has the red cube to its left,The red cube has the gray sphere to its left,left,cube,red,sphere,gray,000115.png
The green sphere has the red cube to its left,The red cube has the green sphere to its left,left,cube,red,sphere,green,000116.png
The purple sphere has the red cube to its left,The red cube has the purple sphere to its left,left,cube,red,sphere,purple,000117.png
The red sphere has the red cube to its left,The red cube has the red sphere to its left,left,cube,red,sphere,red,000118.png
The yellow sphere has the red cube to its left,The red cube has the yellow sphere to its left,left,cube,red,sphere,yellow,000119.png
The blue sphere has the yellow cube to its left,The yellow cube has the blue sphere to its left,left,cube,yellow,sphere,blue,000120.png
The brown sphere has the yellow cube to its left,The yellow cube has the brown sphere to its left,left,cube,yellow,sphere,brown,000121.png
The cyan sphere has the yellow cube to its left,The yellow cube has the cyan sphere to its left,left,cube,yellow,sphere,cyan,000122.png
The gray sphere has the yellow cube to its left,The yellow cube has the gray sphere to its left,left,cube,yellow,sphere,gray,000123.png
The green sphere has the yellow cube to its left,The yellow cube has the green sphere to its left,left,cube,yellow,sphere,green,000124.png
The purple sphere has the yellow cube to its left,The yellow cube has the purple sphere to its left,left,cube,yellow,sphere,purple,000125.png
The red sphere has the yellow cube to its left,The yellow cube has the red sphere to its left,left,cube,yellow,sphere,red,000126.png
The yellow sphere has the yellow cube to its left,The yellow cube has the yellow sphere to its left,left,cube,yellow,sphere,yellow,000127.png
The blue cone has the blue cube to its left,The blue cube has the blue cone to its left,left,cube,blue,cone,blue,000128.png
The brown cone has the blue cube to its left,The blue cube has the brown cone to its left,left,cube,blue,cone,brown,000129.png
The cyan cone has the blue cube to its left,The blue cube has the cyan cone to its left,left,cube,blue,cone,cyan,000130.png
The gray cone has the blue cube to its left,The blue cube has the gray cone to its left,left,cube,blue,cone,gray,000131.png
The green cone has the blue cube to its left,The blue cube has the green cone to its left,left,cube,blue,cone,green,000132.png
The purple cone has the blue cube to its left,The blue cube has the purple cone to its left,left,cube,blue,cone,purple,000133.png
The red cone has the blue cube to its left,The blue cube has the red cone to its left,left,cube,blue,cone,red,000134.png
The yellow cone has the blue cube to its left,The blue cube has the yellow cone to its left,left,cube,blue,cone,yellow,000135.png
The blue cone has the brown cube to its left,The brown cube has the blue cone to its left,left,cube,brown,cone,blue,000136.png
The brown cone has the brown cube to its left,The brown cube has the brown cone to its left,left,cube,brown,cone,brown,000137.png
The cyan cone has the brown cube to its left,The brown cube has the cyan cone to its left,left,cube,brown,cone,cyan,000138.png
The gray cone has the brown cube to its left,The brown cube has the gray cone to its left,left,cube,brown,cone,gray,000139.png
The green cone has the brown cube to its left,The brown cube has the green cone to its left,left,cube,brown,cone,green,000140.png
The purple cone has the brown cube to its left,The brown cube has the purple cone to its left,left,cube,brown,cone,purple,000141.png
The red cone has the brown cube to its left,The brown cube has the red cone to its left,left,cube,brown,cone,red,000142.png
The yellow cone has the brown cube to its left,The brown cube has the yellow cone to its left,left,cube,brown,cone,yellow,000143.png
The blue cone has the cyan cube to its left,The cyan cube has the blue cone to its left,left,cube,cyan,cone,blue,000144.png
The brown cone has the cyan cube to its left,The cyan cube has the brown cone to its left,left,cube,cyan,cone,brown,000145.png
The cyan cone has the cyan cube to its left,The cyan cube has the cyan cone to its left,left,cube,cyan,cone,cyan,000146.png
The gray cone has the cyan cube to its left,The cyan cube has the gray cone to its left,left,cube,cyan,cone,gray,000147.png
The green cone has the cyan cube to its left,The cyan cube has the green cone to its left,left,cube,cyan,cone,green,000148.png
The purple cone has the cyan cube to its left,The cyan cube has the purple cone to its left,left,cube,cyan,cone,purple,000149.png
The red cone has the cyan cube to its left,The cyan cube has the red cone to its left,left,cube,cyan,cone,red,000150.png
The yellow cone has the cyan cube to its left,The cyan cube has the yellow cone to its left,left,cube,cyan,cone,yellow,000151.png
The blue cone has the gray cube to its left,The gray cube has the blue cone to its left,left,cube,gray,cone,blue,000152.png
The brown cone has the gray cube to its left,The gray cube has the brown cone to its left,left,cube,gray,cone,brown,000153.png
The cyan cone has the gray cube to its left,The gray cube has the cyan cone to its left,left,cube,gray,cone,cyan,000154.png
The gray cone has the gray cube to its left,The gray cube has the gray cone to its left,left,cube,gray,cone,gray,000155.png
The green cone has the gray cube to its left,The gray cube has the green cone to its left,left,cube,gray,cone,green,000156.png
The purple cone has the gray cube to its left,The gray cube has the purple cone to its left,left,cube,gray,cone,purple,000157.png
The red cone has the gray cube to its left,The gray cube has the red cone to its left,left,cube,gray,cone,red,000158.png
The yellow cone has the gray cube to its left,The gray cube has the yellow cone to its left,left,cube,gray,cone,yellow,000159.png
The blue cone has the green cube to its left,The green cube has the blue cone to its left,left,cube,green,cone,blue,000160.png
The brown cone has the green cube to its left,The green cube has the brown cone to its left,left,cube,green,cone,brown,000161.png
The cyan cone has the green cube to its left,The green cube has the cyan cone to its left,left,cube,green,cone,cyan,000162.png
The gray cone has the green cube to its left,The green cube has the gray cone to its left,left,cube,green,cone,gray,000163.png
The green cone has the green cube to its left,The green cube has the green cone to its left,left,cube,green,cone,green,000164.png
The purple cone has the green cube to its left,The green cube has the purple cone to its left,left,cube,green,cone,purple,000165.png
The red cone has the green cube to its left,The green cube has the red cone to its left,left,cube,green,cone,red,000166.png
The yellow cone has the green cube to its left,The green cube has the yellow cone to its left,left,cube,green,cone,yellow,000167.png
The blue cone has the purple cube to its left,The purple cube has the blue cone to its left,left,cube,purple,cone,blue,000168.png
The brown cone has the purple cube to its left,The purple cube has the brown cone to its left,left,cube,purple,cone,brown,000169.png
The cyan cone has the purple cube to its left,The purple cube has the cyan cone to its left,left,cube,purple,cone,cyan,000170.png
The gray cone has the purple cube to its left,The purple cube has the gray cone to its left,left,cube,purple,cone,gray,000171.png
The green cone has the purple cube to its left,The purple cube has the green cone to its left,left,cube,purple,cone,green,000172.png
The purple cone has the purple cube to its left,The purple cube has the purple cone to its left,left,cube,purple,cone,purple,000173.png
The red cone has the purple cube to its left,The purple cube has the red cone to its left,left,cube,purple,cone,red,000174.png
The yellow cone has the purple cube to its left,The purple cube has the yellow cone to its left,left,cube,purple,cone,yellow,000175.png
The blue cone has the red cube to its left,The red cube has the blue cone to its left,left,cube,red,cone,blue,000176.png
The brown cone has the red cube to its left,The red cube has the brown cone to its left,left,cube,red,cone,brown,000177.png
The cyan cone has the red cube to its left,The red cube has the cyan cone to its left,left,cube,red,cone,cyan,000178.png
The gray cone has the red cube to its left,The red cube has the gray cone to its left,left,cube,red,cone,gray,000179.png
The green cone has the red cube to its left,The red cube has the green cone to its left,left,cube,red,cone,green,000180.png
The purple cone has the red cube to its left,The red cube has the purple cone to its left,left,cube,red,cone,purple,000181.png
The red cone has the red cube to its left,The red cube has the red cone to its left,left,cube,red,cone,red,000182.png
The yellow cone has the red cube to its left,The red cube has the yellow cone to its left,left,cube,red,cone,yellow,000183.png
The blue cone has the yellow cube to its left,The yellow cube has the blue cone to its left,left,cube,yellow,cone,blue,000184.png
The brown cone has the yellow cube to its left,The yellow cube has the brown cone to its left,left,cube,yellow,cone,brown,000185.png
The cyan cone has the yellow cube to its left,The yellow cube has the cyan cone to its left,left,cube,yellow,cone,cyan,000186.png
The gray cone has the yellow cube to its left,The yellow cube has the gray cone to its left,left,cube,yellow,cone,gray,000187.png
The green cone has the yellow cube to its left,The yellow cube has the green cone to its left,left,cube,yellow,cone,green,000188.png
The purple cone has the yellow cube to its left,The yellow cube has the purple cone to its left,left,cube,yellow,cone,purple,000189.png
The red cone has the yellow cube to its left,The yellow cube has the red cone to its left,left,cube,yellow,cone,red,000190.png
The yellow cone has the yellow cube to its left,The yellow cube has the yellow cone to its left,left,cube,yellow,cone,yellow,000191.png
The blue sphere has the blue cylinder to its left,The blue cylinder has the blue sphere to its left,left,cylinder,blue,sphere,blue,000192.png
The brown sphere has the blue cylinder to its left,The blue cylinder has the brown sphere to its left,left,cylinder,blue,sphere,brown,000193.png
The cyan sphere has the blue cylinder to its left,The blue cylinder has the cyan sphere to its left,left,cylinder,blue,sphere,cyan,000194.png
The gray sphere has the blue cylinder to its left,The blue cylinder has the gray sphere to its left,left,cylinder,blue,sphere,gray,000195.png
The green sphere has the blue cylinder to its left,The blue cylinder has the green sphere to its left,left,cylinder,blue,sphere,green,000196.png
The purple sphere has the blue cylinder to its left,The blue cylinder has the purple sphere to its left,left,cylinder,blue,sphere,purple,000197.png
The red sphere has the blue cylinder to its left,The blue cylinder has the red sphere to its left,left,cylinder,blue,sphere,red,000198.png
The yellow sphere has the blue cylinder to its left,The blue cylinder has the yellow sphere to its left,left,cylinder,blue,sphere,yellow,000199.png
The blue sphere has the brown cylinder to its left,The brown cylinder has the blue sphere to its left,left,cylinder,brown,sphere,blue,000200.png
The brown sphere has the brown cylinder to its left,The brown cylinder has the brown sphere to its left,left,cylinder,brown,sphere,brown,000201.png
The cyan sphere has the brown cylinder to its left,The brown cylinder has the cyan sphere to its left,left,cylinder,brown,sphere,cyan,000202.png
The gray sphere has the brown cylinder to its left,The brown cylinder has the gray sphere to its left,left,cylinder,brown,sphere,gray,000203.png
The green sphere has the brown cylinder to its left,The brown cylinder has the green sphere to its left,left,cylinder,brown,sphere,green,000204.png
The purple sphere has the brown cylinder to its left,The brown cylinder has the purple sphere to its left,left,cylinder,brown,sphere,purple,000205.png
The red sphere has the brown cylinder to its left,The brown cylinder has the red sphere to its left,left,cylinder,brown,sphere,red,000206.png
The yellow sphere has the brown cylinder to its left,The brown cylinder has the yellow sphere to its left,left,cylinder,brown,sphere,yellow,000207.png
The blue sphere has the cyan cylinder to its left,The cyan cylinder has the blue sphere to its left,left,cylinder,cyan,sphere,blue,000208.png
The brown sphere has the cyan cylinder to its left,The cyan cylinder has the brown sphere to its left,left,cylinder,cyan,sphere,brown,000209.png
The cyan sphere has the cyan cylinder to its left,The cyan cylinder has the cyan sphere to its left,left,cylinder,cyan,sphere,cyan,000210.png
The gray sphere has the cyan cylinder to its left,The cyan cylinder has the gray sphere to its left,left,cylinder,cyan,sphere,gray,000211.png
The green sphere has the cyan cylinder to its left,The cyan cylinder has the green sphere to its left,left,cylinder,cyan,sphere,green,000212.png
The purple sphere has the cyan cylinder to its left,The cyan cylinder has the purple sphere to its left,left,cylinder,cyan,sphere,purple,000213.png
The red sphere has the cyan cylinder to its left,The cyan cylinder has the red sphere to its left,left,cylinder,cyan,sphere,red,000214.png
The yellow sphere has the cyan cylinder to its left,The cyan cylinder has the yellow sphere to its left,left,cylinder,cyan,sphere,yellow,000215.png
The blue sphere has the gray cylinder to its left,The gray cylinder has the blue sphere to its left,left,cylinder,gray,sphere,blue,000216.png
The brown sphere has the gray cylinder to its left,The gray cylinder has the brown sphere to its left,left,cylinder,gray,sphere,brown,000217.png
The cyan sphere has the gray cylinder to its left,The gray cylinder has the cyan sphere to its left,left,cylinder,gray,sphere,cyan,000218.png
The gray sphere has the gray cylinder to its left,The gray cylinder has the gray sphere to its left,left,cylinder,gray,sphere,gray,000219.png
The green sphere has the gray cylinder to its left,The gray cylinder has the green sphere to its left,left,cylinder,gray,sphere,green,000220.png
The purple sphere has the gray cylinder to its left,The gray cylinder has the purple sphere to its left,left,cylinder,gray,sphere,purple,000221.png
The red sphere has the gray cylinder to its left,The gray cylinder has the red sphere to its left,left,cylinder,gray,sphere,red,000222.png
The yellow sphere has the gray cylinder to its left,The gray cylinder has the yellow sphere to its left,left,cylinder,gray,sphere,yellow,000223.png
The blue sphere has the green cylinder to its left,The green cylinder has the blue sphere to its left,left,cylinder,green,sphere,blue,000224.png
The brown sphere has the green cylinder to its left,The green cylinder has the brown sphere to its left,left,cylinder,green,sphere,brown,000225.png
The cyan sphere has the green cylinder to its left,The green cylinder has the cyan sphere to its left,left,cylinder,green,sphere,cyan,000226.png
The gray sphere has the green cylinder to its left,The green cylinder has the gray sphere to its left,left,cylinder,green,sphere,gray,000227.png
The green sphere has the green cylinder to its left,The green cylinder has the green sphere to its left,left,cylinder,green,sphere,green,000228.png
The purple sphere has the green cylinder to its left,The green cylinder has the purple sphere to its left,left,cylinder,green,sphere,purple,000229.png
The red sphere has the green cylinder to its left,The green cylinder has the red sphere to its left,left,cylinder,green,sphere,red,000230.png
The yellow sphere has the green cylinder to its left,The green cylinder has the yellow sphere to its left,left,cylinder,green,sphere,yellow,000231.png
The blue sphere has the purple cylinder to its left,The purple cylinder has the blue sphere to its left,left,cylinder,purple,sphere,blue,000232.png
The brown sphere has the purple cylinder to its left,The purple cylinder has the brown sphere to its left,left,cylinder,purple,sphere,brown,000233.png
The cyan sphere has the purple cylinder to its left,The purple cylinder has the cyan sphere to its left,left,cylinder,purple,sphere,cyan,000234.png
The gray sphere has the purple cylinder to its left,The purple cylinder has the gray sphere to its left,left,cylinder,purple,sphere,gray,000235.png
The green sphere has the purple cylinder to its left,The purple cylinder has the green sphere to its left,left,cylinder,purple,sphere,green,000236.png
The purple sphere has the purple cylinder to its left,The purple cylinder has the purple sphere to its left,left,cylinder,purple,sphere,purple,000237.png
The red sphere has the purple cylinder to its left,The purple cylinder has the red sphere to its left,left,cylinder,purple,sphere,red,000238.png
The yellow sphere has the purple cylinder to its left,The purple cylinder has the yellow sphere to its left,left,cylinder,purple,sphere,yellow,000239.png
The blue sphere has the red cylinder to its left,The red cylinder has the blue sphere to its left,left,cylinder,red,sphere,blue,000240.png
The brown sphere has the red cylinder to its left,The red cylinder has the brown sphere to its left,left,cylinder,red,sphere,brown,000241.png
The cyan sphere has the red cylinder to its left,The red cylinder has the cyan sphere to its left,left,cylinder,red,sphere,cyan,000242.png
The gray sphere has the red cylinder to its left,The red cylinder has the gray sphere to its left,left,cylinder,red,sphere,gray,000243.png
The green sphere has the red cylinder to its left,The red cylinder has the green sphere to its left,left,cylinder,red,sphere,green,000244.png
The purple sphere has the red cylinder to its left,The red cylinder has the purple sphere to its left,left,cylinder,red,sphere,purple,000245.png
The red sphere has the red cylinder to its left,The red cylinder has the red sphere to its left,left,cylinder,red,sphere,red,000246.png
The yellow sphere has the red cylinder to its left,The red cylinder has the yellow sphere to its left,left,cylinder,red,sphere,yellow,000247.png
The blue sphere has the yellow cylinder to its left,The yellow cylinder has the blue sphere to its left,left,cylinder,yellow,sphere,blue,000248.png
The brown sphere has the yellow cylinder to its left,The yellow cylinder has the brown sphere to its left,left,cylinder,yellow,sphere,brown,000249.png
The cyan sphere has the yellow cylinder to its left,The yellow cylinder has the cyan sphere to its left,left,cylinder,yellow,sphere,cyan,000250.png
The gray sphere has the yellow cylinder to its left,The yellow cylinder has the gray sphere to its left,left,cylinder,yellow,sphere,gray,000251.png
The green sphere has the yellow cylinder to its left,The yellow cylinder has the green sphere to its left,left,cylinder,yellow,sphere,green,000252.png
The purple sphere has the yellow cylinder to its left,The yellow cylinder has the purple sphere to its left,left,cylinder,yellow,sphere,purple,000253.png
The red sphere has the yellow cylinder to its left,The yellow cylinder has the red sphere to its left,left,cylinder,yellow,sphere,red,000254.png
The yellow sphere has the yellow cylinder to its left,The yellow cylinder has the yellow sphere to its left,left,cylinder,yellow,sphere,yellow,000255.png
The blue cone has the blue cylinder to its left,The blue cylinder has the blue cone to its left,left,cylinder,blue,cone,blue,000256.png
The brown cone has the blue cylinder to its left,The blue cylinder has the brown cone to its left,left,cylinder,blue,cone,brown,000257.png
The cyan cone has the blue cylinder to its left,The blue cylinder has the cyan cone to its left,left,cylinder,blue,cone,cyan,000258.png
The gray cone has the blue cylinder to its left,The blue cylinder has the gray cone to its left,left,cylinder,blue,cone,gray,000259.png
