caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
The red sphere is behind of the red cone,The red cone is behind of the red sphere,behind,sphere,red,cone,red,000414.png
The purple sphere is behind of the brown cone,The brown cone is behind of the purple sphere,behind,sphere,purple,cone,brown,000401.png
The red sphere is behind of the yellow cone,The yellow cone is behind of the red sphere,behind,sphere,red,cone,yellow,000415.png
The gray sphere is behind of the yellow cone,The yellow cone is behind of the gray sphere,behind,sphere,gray,cone,yellow,000391.png
The gray sphere is behind of the red cone,The red cone is behind of the gray sphere,behind,sphere,gray,cone,red,000390.png
The yellow sphere is behind of the gray cone,The gray cone is behind of the yellow sphere,behind,sphere,yellow,cone,gray,000419.png
The yellow sphere is behind of the green cone,The green cone is behind of the yellow sphere,behind,sphere,yellow,cone,green,000420.png
The brown sphere is behind of the yellow cone,The yellow cone is behind of the brown sphere,behind,sphere,brown,cone,yellow,000375.png
The gray sphere is behind of the gray cone,The gray cone is behind of the gray sphere,behind,sphere,gray,cone,gray,000387.png
The gray sphere is behind of the cyan cone,The cyan cone is behind of the gray sphere,behind,sphere,gray,cone,cyan,000386.png
The gray sphere is behind of the blue cone,The blue cone is behind of the gray sphere,behind,sphere,gray,cone,blue,000384.png
The purple sphere is behind of the red cone,The red cone is behind of the purple sphere,behind,sphere,purple,cone,red,000406.png
The brown sphere is behind of the gray cone,The gray cone is behind of the brown sphere,behind,sphere,brown,cone,gray,000371.png
The green sphere is behind of the blue cone,The blue cone is behind of the green sphere,behind,sphere,green,cone,blue,000392.png
The yellow sphere is behind of the brown cone,The brown cone is behind of the yellow sphere,behind,sphere,yellow,cone,brown,000417.png
The purple sphere is behind of the purple cone,The purple cone is behind of the purple sphere,behind,sphere,purple,cone,purple,000405.png
The green sphere is behind of the purple cone,The purple cone is behind of the green sphere,behind,sphere,green,cone,purple,000397.png
The gray sphere is behind of the purple cone,The purple cone is behind of the gray sphere,behind,sphere,gray,cone,purple,000389.png
The purple sphere is behind of the gray cone,The gray cone is behind of the purple sphere,behind,sphere,purple,cone,gray,000403.png
The red sphere is behind of the blue cone,The blue cone is behind of the red sphere,behind,sphere,red,cone,blue,000408.png
The blue sphere is behind of the brown cone,The brown cone is behind of the blue sphere,behind,sphere,blue,cone,brown,000361.png
The cyan sphere is behind of the purple cone,The purple cone is behind of the cyan sphere,behind,sphere,cyan,cone,purple,000381.png
The blue sphere is behind of the cyan cone,The cyan cone is behind of the blue sphere,behind,sphere,blue,cone,cyan,000362.png
The yellow sphere is behind of the red cone,The red cone is behind of the yellow sphere,behind,sphere,yellow,cone,red,000422.png
The green sphere is behind of the yellow cone,The yellow cone is behind of the green sphere,behind,sphere,green,cone,yellow,000399.png
The green sphere is behind of the gray cone,The gray cone is behind of the green sphere,behind,sphere,green,cone,gray,000395.png
The cyan sphere is behind of the yellow cone,The yellow cone is behind of the cyan sphere,behind,sphere,cyan,cone,yellow,000383.png
The red sphere is behind of the purple cone,The purple cone is behind of the red sphere,behind,sphere,red,cone,purple,000413.png
The brown sphere is behind of the cyan cone,The cyan cone is behind of the brown sphere,behind,sphere,brown,cone,cyan,000370.png
The cyan sphere is behind of the red cone,The red cone is behind of the cyan sphere,behind,sphere,cyan,cone,red,000382.png
The cyan sphere is behind of the cyan cone,The cyan cone is behind of the cyan sphere,behind,sphere,cyan,cone,cyan,000378.png
The yellow sphere is behind of the yellow cone,The yellow cone is behind of the yellow sphere,behind,sphere,yellow,cone,yellow,000423.png
The cyan sphere is behind of the green cone,The green cone is behind of the cyan sphere,behind,sphere,cyan,cone,green,000380.png
The blue sphere is behind of the yellow cone,The yellow cone is behind of the blue sphere,behind,sphere,blue,cone,yellow,000367.png
The purple sphere is behind of the cyan cone,The cyan cone is behind of the purple sphere,behind,sphere,purple,cone,cyan,000402.png
The brown sphere is behind of the red cone,The red cone is behind of the brown sphere,behind,sphere,brown,cone,red,000374.png
The gray sphere is behind of the green cone,The green cone is behind of the gray sphere,behind,sphere,gray,cone,green,000388.png
The red sphere is behind of the gray cone,The gray cone is behind of the red sphere,behind,sphere,red,cone,gray,000411.png
The green sphere is behind of the red cone,The red cone is behind of the green sphere,behind,sphere,green,cone,red,000398.png
The cyan sphere is behind of the yellow sphere,The yellow sphere is behind of the cyan sphere,behind,sphere,cyan,sphere,yellow,000441.png
The green sphere is behind of the purple sphere,The purple sphere is behind of the green sphere,behind,sphere,green,sphere,purple,000446.png
The brown sphere is behind of the red sphere,The red sphere is behind of the brown sphere,behind,sphere,brown,sphere,red,000435.png
The cyan sphere is behind of the gray sphere,The gray sphere is behind of the cyan sphere,behind,sphere,cyan,sphere,gray,000437.png
The cyan sphere is behind of the purple sphere,The purple sphere is behind of the cyan sphere,behind,sphere,cyan,sphere,purple,000439.png
The blue sphere is behind of the cyan sphere,The cyan sphere is behind of the blue sphere,behind,sphere,blue,sphere,cyan,000425.png
The blue sphere is behind of the purple sphere,The purple sphere is behind of the blue sphere,behind,sphere,blue,sphere,purple,000428.png
The blue sphere is behind of the red sphere,The red sphere is behind of the blue sphere,behind,sphere,blue,sphere,red,000429.png
The blue sphere is behind of the gray sphere,The gray sphere is behind of the blue sphere,behind,sphere,blue,sphere,gray,000426.png
The cyan sphere is behind of the red sphere,The red sphere is behind of the cyan sphere,behind,sphere,cyan,sphere,red,000440.png
The green sphere is behind of the red sphere,The red sphere is behind of the green sphere,behind,sphere,green,sphere,red,000447.png
The blue sphere is behind of the green sphere,The green sphere is behind of the blue sphere,behind,sphere,blue,sphere,green,000427.png
The purple sphere is behind of the yellow sphere,The yellow sphere is behind of the purple sphere,behind,sphere,purple,sphere,yellow,000450.png
The green sphere is behind of the yellow sphere,The yellow sphere is behind of the green sphere,behind,sphere,green,sphere,yellow,000448.png
The gray sphere is behind of the green sphere,The green sphere is behind of the gray sphere,behind,sphere,gray,sphere,green,000442.png
The red sphere is behind of the yellow sphere,The yellow sphere is behind of the red sphere,behind,sphere,red,sphere,yellow,000451.png
The gray sphere is behind of the red sphere,The red sphere is behind of the gray sphere,behind,sphere,gray,sphere,red,000444.png
The brown sphere is behind of the cyan sphere,The cyan sphere is behind of the brown sphere,behind,sphere,brown,sphere,cyan,000431.png
The brown sphere is behind of the purple sphere,The purple sphere is behind of the brown sphere,behind,sphere,brown,sphere,purple,000434.png
The cyan sphere is behind of the green sphere,The green sphere is behind of the cyan sphere,behind,sphere,cyan,sphere,green,000438.png
The gray sphere is behind of the purple sphere,The purple sphere is behind of the gray sphere,behind,sphere,gray,sphere,purple,000443.png
The blue sphere is behind of the yellow sphere,The yellow sphere is behind of the blue sphere,behind,sphere,blue,sphere,yellow,000430.png
The cyan cone is in front of the yellow cone,The yellow cone is in front of the cyan cone,front,cone,cyan,cone,yellow,000349.png
The green cone is in front of the purple cone,The purple cone is in front of the green cone,front,cone,green,cone,purple,000354.png
The brown cone is in front of the red cone,The red cone is in front of the brown cone,front,cone,brown,cone,red,000343.png
The cyan cone is in front of the gray cone,The gray cone is in front of the cyan cone,front,cone,cyan,cone,gray,000345.png
The cyan cone is in front of the purple cone,The purple cone is in front of the cyan cone,front,cone,cyan,cone,purple,000347.png
The blue cone is in front of the cyan cone,The cyan cone is in front of the blue cone,front,cone,blue,cone,cyan,000333.png
The blue cone is in front of the purple cone,The purple cone is in front of the blue cone,front,cone,blue,cone,purple,000336.png
The blue cone is in front of the red cone,The red cone is in front of the blue cone,front,cone,blue,cone,red,000337.png
The blue cone is in front of the gray cone,The gray cone is in front of the blue cone,front,cone,blue,cone,gray,000334.png
The cyan cone is in front of the red cone,The red cone is in front of the cyan cone,front,cone,cyan,cone,red,000348.png
The green cone is in front of the red cone,The red cone is in front of the green cone,front,cone,green,cone,red,000355.png
The blue cone is in front of the green cone,The green cone is in front of the blue cone,front,cone,blue,cone,green,000335.png
The purple cone is in front of the yellow cone,The yellow cone is in front of the purple cone,front,cone,purple,cone,yellow,000358.png
The green cone is in front of the yellow cone,The yellow cone is in front of the green cone,front,cone,green,cone,yellow,000356.png
The gray cone is in front of the green cone,The green cone is in front of the gray cone,front,cone,gray,cone,green,000350.png
The red cone is in front of the yellow cone,The yellow cone is in front of the red cone,front,cone,red,cone,yellow,000359.png
The gray cone is in front of the red cone,The red cone is in front of the gray cone,front,cone,gray,cone,red,000352.png
The brown cone is in front of the cyan cone,The cyan cone is in front of the brown cone,front,cone,brown,cone,cyan,000339.png
The brown cone is in front of the purple cone,The purple cone is in front of the brown cone,front,cone,brown,cone,purple,000342.png
The cyan cone is in front of the green cone,The green cone is in front of the cyan cone,front,cone,cyan,cone,green,000346.png
The gray cone is in front of the purple cone,The purple cone is in front of the gray cone,front,cone,gray,cone,purple,000351.png
The blue cone is in front of the yellow cone,The yellow cone is in front of the blue cone,front,cone,blue,cone,yellow,000338.png
The brown sphere is in front of the purple cone,The purple cone is in front of the brown sphere,front,sphere,brown,cone,purple,000253.png
The green sphere is in front of the cyan cone,The cyan cone is in front of the green sphere,front,sphere,green,cone,cyan,000274.png
The red sphere is in front of the cyan cone,The cyan cone is in front of the red sphere,front,sphere,red,cone,cyan,000290.png
The blue sphere is in front of the gray cone,The gray cone is in front of the blue sphere,front,sphere,blue,cone,gray,000243.png
The cyan sphere is in front of the brown cone,The brown cone is in front of the cyan sphere,front,sphere,cyan,cone,brown,000257.png
The red sphere is in front of the brown cone,The brown cone is in front of the red sphere,front,sphere,red,cone,brown,000289.png
The brown sphere is in front of the blue cone,The blue cone is in front of the brown sphere,front,sphere,brown,cone,blue,000248.png
The blue sphere is in front of the red cone,The red cone is in front of the blue sphere,front,sphere,blue,cone,red,000246.png
The green sphere is in front of the brown cone,The brown cone is in front of the green sphere,front,sphere,green,cone,brown,000273.png
The blue sphere is in front of the green cone,The green cone is in front of the blue sphere,front,sphere,blue,cone,green,000244.png
The purple sphere is in front of the yellow cone,The yellow cone is in front of the purple sphere,front,sphere,purple,cone,yellow,000287.png
The cyan sphere is in front of the gray cone,The gray cone is in front of the cyan sphere,front,sphere,cyan,cone,gray,000259.png
The red sphere is in front of the red cone,The red cone is in front of the red sphere,front,sphere,red,cone,red,000294.png
The purple sphere is in front of the brown cone,The brown cone is in front of the purple sphere,front,sphere,purple,cone,brown,000281.png
The red sphere is in front of the yellow cone,The yellow cone is in front of the red sphere,front,sphere,red,cone,yellow,000295.png
The gray sphere is in front of the yellow cone,The yellow cone is in front of the gray sphere,front,sphere,gray,cone,yellow,000271.png
The gray sphere is in front of the red cone,The red cone is in front of the gray sphere,front,sphere,gray,cone,red,000270.png
The yellow sphere is in front of the gray cone,The gray cone is in front of the yellow sphere,front,sphere,yellow,cone,gray,000299.png
The yellow sphere is in front of the green cone,The green cone is in front of the yellow sphere,front,sphere,yellow,cone,green,000300.png
The brown sphere is in front of the yellow cone,The yellow cone is in front of the brown sphere,front,sphere,brown,cone,yellow,000255.png
The gray sphere is in front of the gray cone,The gray cone is in front of the gray sphere,front,sphere,gray,cone,gray,000267.png
The gray sphere is in front of the cyan cone,The cyan cone is in front of the gray sphere,front,sphere,gray,cone,cyan,000266.png
The gray sphere is in front of the blue cone,The blue cone is in front of the gray sphere,front,sphere,gray,cone,blue,000264.png
The purple sphere is in front of the red cone,The red cone is in front of the purple sphere,front,sphere,purple,cone,red,000286.png
The brown sphere is in front of the gray cone,The gray cone is in front of the brown sphere,front,sphere,brown,cone,gray,000251.png
The green sphere is in front of the blue cone,The blue cone is in front of the green sphere,front,sphere,green,cone,blue,000272.png
The yellow sphere is in front of the brown cone,The brown cone is in front of the yellow sphere,front,sphere,yellow,cone,brown,000297.png
The purple sphere is in front of the purple cone,The purple cone is in front of the purple sphere,front,sphere,purple,cone,purple,000285.png
The green sphere is in front of the purple cone,The purple cone is in front of the green sphere,front,sphere,green,cone,purple,000277.png
The gray sphere is in front of the purple cone,The purple cone is in front of the gray sphere,front,sphere,gray,cone,purple,000269.png
The purple sphere is in front of the gray cone,The gray cone is in front of the purple sphere,front,sphere,purple,cone,gray,000283.png
The red sphere is in front of the blue cone,The blue cone is in front of the red sphere,front,sphere,red,cone,blue,000288.png
The blue sphere is in front of the brown cone,The brown cone is in front of the blue sphere,front,sphere,blue,cone,brown,000241.png
The cyan sphere is in front of the purple cone,The purple cone is in front of the cyan sphere,front,sphere,cyan,cone,purple,000261.png
The blue sphere is in front of the cyan cone,The cyan cone is in front of the blue sphere,front,sphere,blue,cone,cyan,000242.png
The yellow sphere is in front of the red cone,The red cone is in front of the yellow sphere,front,sphere,yellow,cone,red,000302.png
The green sphere is in front of the yellow cone,The yellow cone is in front of the green sphere,front,sphere,green,cone,yellow,000279.png
The green sphere is in front of the gray cone,The gray cone is in front of the green sphere,front,sphere,green,cone,gray,000275.png
The cyan sphere is in front of the yellow cone,The yellow cone is in front of the cyan sphere,front,sphere,cyan,cone,yellow,000263.png
The red sphere is in front of the purple cone,The purple cone is in front of the red sphere,front,sphere,red,cone,purple,000293.png
The brown sphere is in front of the cyan cone,The cyan cone is in front of the brown sphere,front,sphere,brown,cone,cyan,000250.png
The cyan sphere is in front of the red cone,The red cone is in front of the cyan sphere,front,sphere,cyan,cone,red,000262.png
The cyan sphere is in front of the cyan cone,The cyan cone is in front of the cyan sphere,front,sphere,cyan,cone,cyan,000258.png
The yellow sphere is in front of the yellow cone,The yellow cone is in front of the yellow sphere,front,sphere,yellow,cone,yellow,000303.png
The cyan sphere is in front of the green cone,The green cone is in front of the cyan sphere,front,sphere,cyan,cone,green,000260.png
The blue sphere is in front of the yellow cone,The yellow cone is in front of the blue sphere,front,sphere,blue,cone,yellow,000247.png
The purple sphere is in front of the cyan cone,The cyan cone is in front of the purple sphere,front,sphere,purple,cone,cyan,000282.png
The brown sphere is in front of the red cone,The red cone is in front of the brown sphere,front,sphere,brown,cone,red,000254.png
The gray sphere is in front of the green cone,The green cone is in front of the gray sphere,front,sphere,gray,cone,green,000268.png
The red sphere is in front of the gray cone,The gray cone is in front of the red sphere,front,sphere,red,cone,gray,000291.png
The green sphere is in front of the red cone,The red cone is in front of the green sphere,front,sphere,green,cone,red,000278.png
The cyan sphere is in front of the yellow sphere,The yellow sphere is in front of the cyan sphere,front,sphere,cyan,sphere,yellow,000321.png
The green sphere is in front of the purple sphere,The purple sphere is in front of the green sphere,front,sphere,green,sphere,purple,000326.png
The brown sphere is in front of the red sphere,The red sphere is in front of the brown sphere,front,sphere,brown,sphere,red,000315.png
The cyan sphere is in front of the gray sphere,The gray sphere is in front of the cyan sphere,front,sphere,cyan,sphere,gray,000317.png
The cyan sphere is in front of the purple sphere,The purple sphere is in front of the cyan sphere,front,sphere,cyan,sphere,purple,000319.png
The blue sphere is in front of the cyan sphere,The cyan sphere is in front of the blue sphere,front,sphere,blue,sphere,cyan,000305.png
The blue sphere is in front of the purple sphere,The purple sphere is in front of the blue sphere,front,sphere,blue,sphere,purple,000308.png
The blue sphere is in front of the red sphere,The red sphere is in front of the blue sphere,front,sphere,blue,sphere,red,000309.png
The blue sphere is in front of the gray sphere,The gray sphere is in front of the blue sphere,front,sphere,blue,sphere,gray,000306.png
The cyan sphere is in front of the red sphere,The red sphere is in front of the cyan sphere,front,sphere,cyan,sphere,red,000320.png
The green sphere is in front of the red sphere,The red sphere is in front of the green sphere,front,sphere,green,sphere,red,000327.png
The blue sphere is in front of the green sphere,The green sphere is in front of the blue sphere,front,sphere,blue,sphere,green,000307.png
The purple sphere is in front of the yellow sphere,The yellow sphere is in front of the purple sphere,front,sphere,purple,sphere,yellow,000330.png
The green sphere is in front of the yellow sphere,The yellow sphere is in front of the green sphere,front,sphere,green,sphere,yellow,000328.png
The gray sphere is in front of the green sphere,The green sphere is in front of the gray sphere,front,sphere,gray,sphere,green,000322.png
The red sphere is in front of the yellow sphere,The yellow sphere is in front of the red sphere,front,sphere,red,sphere,yellow,000331.png
The gray sphere is in front of the red sphere,The red sphere is in front of the gray sphere,front,sphere,gray,sphere,red,000324.png
The brown sphere is in front of the cyan sphere,The cyan sphere is in front of the brown sphere,front,sphere,brown,sphere,cyan,000311.png
The brown sphere is in front of the purple sphere,The purple sphere is in front of the brown sphere,front,sphere,brown,sphere,purple,000314.png
The cyan sphere is in front of the green sphere,The green sphere is in front of the cyan sphere,front,sphere,cyan,sphere,green,000318.png
The gray sphere is in front of the purple sphere,The purple sphere is in front of the gray sphere,front,sphere,gray,sphere,purple,000323.png
The blue sphere is in front of the yellow sphere,The yellow sphere is in front of the blue sphere,front,sphere,blue,sphere,yellow,000310.png
The cyan cube is to the left of the yellow cube,The yellow cube is to the left of the cyan cube,left,cube,cyan,cube,yellow,000081.png
The green cube is to the left of the purple cube,The purple cube is to the left of the green cube,left,cube,green,cube,purple,000086.png
The brown cube is to the left of the red cube,The red cube is to the left of the brown cube,left,cube,brown,cube,red,000075.png
The cyan cube is to the left of the gray cube,The gray cube is to the left of the cyan cube,left,cube,cyan,cube,gray,000077.png
The cyan cube is to the left of the purple cube,The purple cube is to the left of the cyan cube,left,cube,cyan,cube,purple,000079.png
The blue cube is to the left of the cyan cube,The cyan cube is to the left of the blue cube,left,cube,blue,cube,cyan,000065.png
The blue cube is to the left of the purple cube,The purple cube is to the left of the blue cube,left,cube,blue,cube,purple,000068.png
The blue cube is to the left of the red cube,The red cube is to the left of the blue cube,left,cube,blue,cube,red,000069.png
The blue cube is to the left of the gray cube,The gray cube is to the left of the blue cube,left,cube,blue,cube,gray,000066.png
The cyan cube is to the left of the red cube,The red cube is to the left of the cyan cube,left,cube,cyan,cube,red,000080.png
The green cube is to the left of the red cube,The red cube is to the left of the green cube,left,cube,green,cube,red,000087.png
The blue cube is to the left of the green cube,The green cube is to the left of the blue cube,left,cube,blue,cube,green,000067.png
The purple cube is to the left of the yellow cube,The yellow cube is to the left of the purple cube,left,cube,purple,cube,yellow,000090.png
The green cube is to the left of the yellow cube,The yellow cube is to the left of the green cube,left,cube,green,cube,yellow,000088.png
The gray cube is to the left of the green cube,The green cube is to the left of the gray cube,left,cube,gray,cube,green,000082.png
The red cube is to the left of the yellow cube,The yellow cube is to the left of the red cube,left,cube,red,cube,yellow,000091.png
The gray cube is to the left of the red cube,The red cube is to the left of the gray cube,left,cube,gray,cube,red,000084.png
The brown cube is to the left of the cyan cube,The cyan cube is to the left of the brown cube,left,cube,brown,cube,cyan,000071.png
The brown cube is to the left of the purple cube,The purple cube is to the left of the brown cube,left,cube,brown,cube,purple,000074.png
The cyan cube is to the left of the green cube,The green cube is to the left of the cyan cube,left,cube,cyan,cube,green,000078.png
The gray cube is to the left of the purple cube,The purple cube is to the left of the gray cube,left,cube,gray,cube,purple,000083.png
The blue cube is to the left of the yellow cube,The yellow cube is to the left of the blue cube,left,cube,blue,cube,yellow,000070.png
The brown cube is to the left of the purple cylinder,The purple cylinder is to the left of the brown cube,left,cube,brown,cylinder,purple,000013.png
The green cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the green cube,left,cube,green,cylinder,cyan,000034.png
The red cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the red cube,left,cube,red,cylinder,cyan,000050.png
The blue cube is to the left of the gray cylinder,The gray cylinder is to the left of the blue cube,left,cube,blue,cylinder,gray,000003.png
The cyan cube is to the left of the brown cylinder,The brown cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,brown,000017.png
The red cube is to the left of the brown cylinder,The brown cylinder is to the left of the red cube,left,cube,red,cylinder,brown,000049.png
The brown cube is to the left of the blue cylinder,The blue cylinder is to the left of the brown cube,left,cube,brown,cylinder,blue,000008.png
The blue cube is to the left of the red cylinder,The red cylinder is to the left of the blue cube,left,cube,blue,cylinder,red,000006.png
The green cube is to the left of the brown cylinder,The brown cylinder is to the left of the green cube,left,cube,green,cylinder,brown,000033.png
The blue cube is to the left of the green cylinder,The green cylinder is to the left of the blue cube,left,cube,blue,cylinder,green,000004.png
The purple cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the purple cube,left,cube,purple,cylinder,yellow,000047.png
The cyan cube is to the left of the gray cylinder,The gray cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,gray,000019.png
The red cube is to the left of the red cylinder,The red cylinder is to the left of the red cube,left,cube,red,cylinder,red,000054.png
The purple cube is to the left of the brown cylinder,The brown cylinder is to the left of the purple cube,left,cube,purple,cylinder,brown,000041.png
The red cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the red cube,left,cube,red,cylinder,yellow,000055.png
The gray cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the gray cube,left,cube,gray,cylinder,yellow,000031.png
The gray cube is to the left of the red cylinder,The red cylinder is to the left of the gray cube,left,cube,gray,cylinder,red,000030.png
The yellow cube is to the left of the gray cylinder,The gray cylinder is to the left of the yellow cube,left,cube,yellow,cylinder,gray,000059.png
The yellow cube is to the left of the green cylinder,The green cylinder is to the left of the yellow cube,left,cube,yellow,cylinder,green,000060.png
The brown cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the brown cube,left,cube,brown,cylinder,yellow,000015.png
The gray cube is to the left of the gray cylinder,The gray cylinder is to the left of the gray cube,left,cube,gray,cylinder,gray,000027.png
The gray cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the gray cube,left,cube,gray,cylinder,cyan,000026.png
The gray cube is to the left of the blue cylinder,The blue cylinder is to the left of the gray cube,left,cube,gray,cylinder,blue,000024.png
The purple cube is to the left of the red cylinder,The red cylinder is to the left of the purple cube,left,cube,purple,cylinder,red,000046.png
The brown cube is to the left of the gray cylinder,The gray cylinder is to the left of the brown cube,left,cube,brown,cylinder,gray,000011.png
The green cube is to the left of the blue cylinder,The blue cylinder is to the left of the green cube,left,cube,green,cylinder,blue,000032.png
The yellow cube is to the left of the brown cylinder,The brown cylinder is to the left of the yellow cube,left,cube,yellow,cylinder,brown,000057.png
The purple cube is to the left of the purple cylinder,The purple cylinder is to the left of the purple cube,left,cube,purple,cylinder,purple,000045.png
The green cube is to the left of the purple cylinder,The purple cylinder is to the left of the green cube,left,cube,green,cylinder,purple,000037.png
The gray cube is to the left of the purple cylinder,The purple cylinder is to the left of the gray cube,left,cube,gray,cylinder,purple,000029.png
The purple cube is to the left of the gray cylinder,The gray cylinder is to the left of the purple cube,left,cube,purple,cylinder,gray,000043.png
The red cube is to the left of the blue cylinder,The blue cylinder is to the left of the red cube,left,cube,red,cylinder,blue,000048.png
The blue cube is to the left of the brown cylinder,The brown cylinder is to the left of the blue cube,left,cube,blue,cylinder,brown,000001.png
The cyan cube is to the left of the purple cylinder,The purple cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,purple,000021.png
The blue cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the blue cube,left,cube,blue,cylinder,cyan,000002.png
The yellow cube is to the left of the red cylinder,The red cylinder is to the left of the yellow cube,left,cube,yellow,cylinder,red,000062.png
The green cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the green cube,left,cube,green,cylinder,yellow,000039.png
The green cube is to the left of the gray cylinder,The gray cylinder is to the left of the green cube,left,cube,green,cylinder,gray,000035.png
The cyan cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,yellow,000023.png
The red cube is to the left of the purple cylinder,The purple cylinder is to the left of the red cube,left,cube,red,cylinder,purple,000053.png
The brown cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the brown cube,left,cube,brown,cylinder,cyan,000010.png
The cyan cube is to the left of the red cylinder,The red cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,red,000022.png
The cyan cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,cyan,000018.png
The yellow cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the yellow cube,left,cube,yellow,cylinder,yellow,000063.png
The cyan cube is to the left of the green cylinder,The green cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,green,000020.png
The blue cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the blue cube,left,cube,blue,cylinder,yellow,000007.png
The purple cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the purple cube,left,cube,purple,cylinder,cyan,000042.png
The brown cube is to the left of the red cylinder,The red cylinder is to the left of the brown cube,left,cube,brown,cylinder,red,000014.png
The gray cube is to the left of the green cylinder,The green cylinder is to the left of the gray cube,left,cube,gray,cylinder,green,000028.png
