caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
The brown sphere is behind the blue cone,The blue cone is behind the brown sphere,behind,sphere,brown,cone,blue,001104.png
Behind the blue cone is the brown sphere,Behind the brown sphere is the blue cone,behind,sphere,brown,cone,blue,001105.png
The brown sphere is behind the brown cone,The brown cone is behind the brown sphere,behind,sphere,brown,cone,brown,001107.png
Behind the brown cone is the brown sphere,Behind the brown sphere is the brown cone,behind,sphere,brown,cone,brown,001108.png
Behind the cyan cone is the brown sphere,Behind the brown sphere is the cyan cone,behind,sphere,brown,cone,cyan,001111.png
There is a brown sphere behind a cyan cone,There is a cyan cone behind a brown sphere,behind,sphere,brown,cone,cyan,001112.png
The brown sphere is behind the gray cone,The gray cone is behind the brown sphere,behind,sphere,brown,cone,gray,001113.png
There is a brown sphere behind a gray cone,There is a gray cone behind a brown sphere,behind,sphere,brown,cone,gray,001115.png
Behind the green cone is the brown sphere,Behind the brown sphere is the green cone,behind,sphere,brown,cone,green,001117.png
There is a brown sphere behind a green cone,There is a green cone behind a brown sphere,behind,sphere,brown,cone,green,001118.png
The brown sphere is behind the purple cone,The purple cone is behind the brown sphere,behind,sphere,brown,cone,purple,001119.png
Behind the purple cone is the brown sphere,Behind the brown sphere is the purple cone,behind,sphere,brown,cone,purple,001120.png
The brown sphere is behind the red cone,The red cone is behind the brown sphere,behind,sphere,brown,cone,red,001122.png
Behind the red cone is the brown sphere,Behind the brown sphere is the red cone,behind,sphere,brown,cone,red,001123.png
The brown sphere is behind the yellow cone,The yellow cone is behind the brown sphere,behind,sphere,brown,cone,yellow,001125.png
There is a brown sphere behind a yellow cone,There is a yellow cone behind a brown sphere,behind,sphere,brown,cone,yellow,001127.png
Behind the blue cone is the cyan sphere,Behind the cyan sphere is the blue cone,behind,sphere,cyan,cone,blue,001129.png
There is a cyan sphere behind a blue cone,There is a blue cone behind a cyan sphere,behind,sphere,cyan,cone,blue,001130.png
The cyan sphere is behind the brown cone,The brown cone is behind the cyan sphere,behind,sphere,cyan,cone,brown,001131.png
Behind the brown cone is the cyan sphere,Behind the cyan sphere is the brown cone,behind,sphere,cyan,cone,brown,001132.png
The cyan sphere is behind the cyan cone,The cyan cone is behind the cyan sphere,behind,sphere,cyan,cone,cyan,001134.png
There is a cyan sphere behind a cyan cone,There is a cyan cone behind a cyan sphere,behind,sphere,cyan,cone,cyan,001136.png
The cyan sphere is behind the gray cone,The gray cone is behind the cyan sphere,behind,sphere,cyan,cone,gray,001137.png
Behind the gray cone is the cyan sphere,Behind the cyan sphere is the gray cone,behind,sphere,cyan,cone,gray,001138.png
The cyan sphere is behind the green cone,The green cone is behind the cyan sphere,behind,sphere,cyan,cone,green,001140.png
Behind the green cone is the cyan sphere,Behind the cyan sphere is the green cone,behind,sphere,cyan,cone,green,001141.png
The cyan sphere is behind the purple cone,The purple cone is behind the cyan sphere,behind,sphere,cyan,cone,purple,001143.png
Behind the purple cone is the cyan sphere,Behind the cyan sphere is the purple cone,behind,sphere,cyan,cone,purple,001144.png
The cyan sphere is behind the red cone,The red cone is behind the cyan sphere,behind,sphere,cyan,cone,red,001146.png
Behind the red cone is the cyan sphere,Behind the cyan sphere is the red cone,behind,sphere,cyan,cone,red,001147.png
Behind the yellow cone is the cyan sphere,Behind the cyan sphere is the yellow cone,behind,sphere,cyan,cone,yellow,001150.png
There is a cyan sphere behind a yellow cone,There is a yellow cone behind a cyan sphere,behind,sphere,cyan,cone,yellow,001151.png
The gray sphere is behind the blue cone,The blue cone is behind the gray sphere,behind,sphere,gray,cone,blue,001152.png
There is a gray sphere behind a blue cone,There is a blue cone behind a gray sphere,behind,sphere,gray,cone,blue,001154.png
The gray sphere is behind the brown cone,The brown cone is behind the gray sphere,behind,sphere,gray,cone,brown,001155.png
There is a gray sphere behind a brown cone,There is a brown cone behind a gray sphere,behind,sphere,gray,cone,brown,001157.png
The gray sphere is behind the cyan cone,The cyan cone is behind the gray sphere,behind,sphere,gray,cone,cyan,001158.png
There is a gray sphere behind a cyan cone,There is a cyan cone behind a gray sphere,behind,sphere,gray,cone,cyan,001160.png
Behind the gray cone is the gray sphere,Behind the gray sphere is the gray cone,behind,sphere,gray,cone,gray,001162.png
There is a gray sphere behind a gray cone,There is a gray cone behind a gray sphere,behind,sphere,gray,cone,gray,001163.png
The gray sphere is behind the green cone,The green cone is behind the gray sphere,behind,sphere,gray,cone,green,001164.png
There is a gray sphere behind a green cone,There is a green cone behind a gray sphere,behind,sphere,gray,cone,green,001166.png
Behind the purple cone is the gray sphere,Behind the gray sphere is the purple cone,behind,sphere,gray,cone,purple,001168.png
There is a gray sphere behind a purple cone,There is a purple cone behind a gray sphere,behind,sphere,gray,cone,purple,001169.png
The gray sphere is behind the red cone,The red cone is behind the gray sphere,behind,sphere,gray,cone,red,001170.png
Behind the red cone is the gray sphere,Behind the gray sphere is the red cone,behind,sphere,gray,cone,red,001171.png
The gray sphere is behind the yellow cone,The yellow cone is behind the gray sphere,behind,sphere,gray,cone,yellow,001173.png
Behind the yellow cone is the gray sphere,Behind the gray sphere is the yellow cone,behind,sphere,gray,cone,yellow,001174.png
The green sphere is behind the blue cone,The blue cone is behind the green sphere,behind,sphere,green,cone,blue,001176.png
Behind the blue cone is the green sphere,Behind the green sphere is the blue cone,behind,sphere,green,cone,blue,001177.png
The green sphere is behind the brown cone,The brown cone is behind the green sphere,behind,sphere,green,cone,brown,001179.png
Behind the brown cone is the green sphere,Behind the green sphere is the brown cone,behind,sphere,green,cone,brown,001180.png
The green sphere is behind the cyan cone,The cyan cone is behind the green sphere,behind,sphere,green,cone,cyan,001182.png
There is a green sphere behind a cyan cone,There is a cyan cone behind a green sphere,behind,sphere,green,cone,cyan,001184.png
The green sphere is behind the gray cone,The gray cone is behind the green sphere,behind,sphere,green,cone,gray,001185.png
Behind the gray cone is the green sphere,Behind the green sphere is the gray cone,behind,sphere,green,cone,gray,001186.png
The green sphere is behind the green cone,The green cone is behind the green sphere,behind,sphere,green,cone,green,001188.png
There is a green sphere behind a green cone,There is a green cone behind a green sphere,behind,sphere,green,cone,green,001190.png
Behind the purple cone is the green sphere,Behind the green sphere is the purple cone,behind,sphere,green,cone,purple,001192.png
There is a green sphere behind a purple cone,There is a purple cone behind a green sphere,behind,sphere,green,cone,purple,001193.png
The green sphere is behind the red cone,The red cone is behind the green sphere,behind,sphere,green,cone,red,001194.png
Behind the red cone is the green sphere,Behind the green sphere is the red cone,behind,sphere,green,cone,red,001195.png
The green sphere is behind the yellow cone,The yellow cone is behind the green sphere,behind,sphere,green,cone,yellow,001197.png
There is a green sphere behind a yellow cone,There is a yellow cone behind a green sphere,behind,sphere,green,cone,yellow,001199.png
Behind the blue cone is the purple sphere,Behind the purple sphere is the blue cone,behind,sphere,purple,cone,blue,001201.png
There is a purple sphere behind a blue cone,There is a blue cone behind a purple sphere,behind,sphere,purple,cone,blue,001202.png
The purple sphere is behind the brown cone,The brown cone is behind the purple sphere,behind,sphere,purple,cone,brown,001203.png
There is a purple sphere behind a brown cone,There is a brown cone behind a purple sphere,behind,sphere,purple,cone,brown,001205.png
The purple sphere is behind the cyan cone,The cyan cone is behind the purple sphere,behind,sphere,purple,cone,cyan,001206.png
Behind the cyan cone is the purple sphere,Behind the purple sphere is the cyan cone,behind,sphere,purple,cone,cyan,001207.png
Behind the gray cone is the purple sphere,Behind the purple sphere is the gray cone,behind,sphere,purple,cone,gray,001210.png
There is a purple sphere behind a gray cone,There is a gray cone behind a purple sphere,behind,sphere,purple,cone,gray,001211.png
The purple sphere is behind the green cone,The green cone is behind the purple sphere,behind,sphere,purple,cone,green,001212.png
There is a purple sphere behind a green cone,There is a green cone behind a purple sphere,behind,sphere,purple,cone,green,001214.png
Behind the purple cone is the purple sphere,Behind the purple sphere is the purple cone,behind,sphere,purple,cone,purple,001216.png
There is a purple sphere behind a purple cone,There is a purple cone behind a purple sphere,behind,sphere,purple,cone,purple,001217.png
The purple sphere is behind the red cone,The red cone is behind the purple sphere,behind,sphere,purple,cone,red,001218.png
Behind the red cone is the purple sphere,Behind the purple sphere is the red cone,behind,sphere,purple,cone,red,001219.png
The purple sphere is behind the yellow cone,The yellow cone is behind the purple sphere,behind,sphere,purple,cone,yellow,001221.png
There is a purple sphere behind a yellow cone,There is a yellow cone behind a purple sphere,behind,sphere,purple,cone,yellow,001223.png
Behind the blue cone is the red sphere,Behind the red sphere is the blue cone,behind,sphere,red,cone,blue,001225.png
There is a red sphere behind a blue cone,There is a blue cone behind a red sphere,behind,sphere,red,cone,blue,001226.png
Behind the brown cone is the red sphere,Behind the red sphere is the brown cone,behind,sphere,red,cone,brown,001228.png
There is a red sphere behind a brown cone,There is a brown cone behind a red sphere,behind,sphere,red,cone,brown,001229.png
The red sphere is behind the cyan cone,The cyan cone is behind the red sphere,behind,sphere,red,cone,cyan,001230.png
There is a red sphere behind a cyan cone,There is a cyan cone behind a red sphere,behind,sphere,red,cone,cyan,001232.png
The red sphere is behind the gray cone,The gray cone is behind the red sphere,behind,sphere,red,cone,gray,001233.png
Behind the gray cone is the red sphere,Behind the red sphere is the gray cone,behind,sphere,red,cone,gray,001234.png
The red sphere is behind the green cone,The green cone is behind the red sphere,behind,sphere,red,cone,green,001236.png
Behind the green cone is the red sphere,Behind the red sphere is the green cone,behind,sphere,red,cone,green,001237.png
The red sphere is behind the purple cone,The purple cone is behind the red sphere,behind,sphere,red,cone,purple,001239.png
There is a red sphere behind a purple cone,There is a purple cone behind a red sphere,behind,sphere,red,cone,purple,001241.png
Behind the red cone is the red sphere,Behind the red sphere is the red cone,behind,sphere,red,cone,red,001243.png
There is a red sphere behind a red cone,There is a red cone behind a red sphere,behind,sphere,red,cone,red,001244.png
The red sphere is behind the yellow cone,The yellow cone is behind the red sphere,behind,sphere,red,cone,yellow,001245.png
Behind the yellow cone is the red sphere,Behind the red sphere is the yellow cone,behind,sphere,red,cone,yellow,001246.png
The yellow sphere is behind the blue cone,The blue cone is behind the yellow sphere,behind,sphere,yellow,cone,blue,001248.png
There is a yellow sphere behind a blue cone,There is a blue cone behind a yellow sphere,behind,sphere,yellow,cone,blue,001250.png
The yellow sphere is behind the brown cone,The brown cone is behind the yellow sphere,behind,sphere,yellow,cone,brown,001251.png
Behind the brown cone is the yellow sphere,Behind the yellow sphere is the brown cone,behind,sphere,yellow,cone,brown,001252.png
Behind the cyan cone is the yellow sphere,Behind the yellow sphere is the cyan cone,behind,sphere,yellow,cone,cyan,001255.png
There is a yellow sphere behind a cyan cone,There is a cyan cone behind a yellow sphere,behind,sphere,yellow,cone,cyan,001256.png
Behind the gray cone is the yellow sphere,Behind the yellow sphere is the gray cone,behind,sphere,yellow,cone,gray,001258.png
There is a yellow sphere behind a gray cone,There is a gray cone behind a yellow sphere,behind,sphere,yellow,cone,gray,001259.png
The yellow sphere is behind the green cone,The green cone is behind the yellow sphere,behind,sphere,yellow,cone,green,001260.png
Behind the green cone is the yellow sphere,Behind the yellow sphere is the green cone,behind,sphere,yellow,cone,green,001261.png
The yellow sphere is behind the purple cone,The purple cone is behind the yellow sphere,behind,sphere,yellow,cone,purple,001263.png
Behind the purple cone is the yellow sphere,Behind the yellow sphere is the purple cone,behind,sphere,yellow,cone,purple,001264.png
The yellow sphere is behind the red cone,The red cone is behind the yellow sphere,behind,sphere,yellow,cone,red,001266.png
There is a yellow sphere behind a red cone,There is a red cone behind a yellow sphere,behind,sphere,yellow,cone,red,001268.png
The yellow sphere is behind the yellow cone,The yellow cone is behind the yellow sphere,behind,sphere,yellow,cone,yellow,001269.png
Behind the yellow cone is the yellow sphere,Behind the yellow sphere is the yellow cone,behind,sphere,yellow,cone,yellow,001270.png
The blue sphere is behind the brown sphere,The brown sphere is behind the blue sphere,behind,sphere,blue,sphere,brown,001272.png
Behind the brown sphere is the blue sphere,Behind the blue sphere is the brown sphere,behind,sphere,blue,sphere,brown,001273.png
The blue sphere is behind the cyan sphere,The cyan sphere is behind the blue sphere,behind,sphere,blue,sphere,cyan,001275.png
There is a blue sphere behind a cyan sphere,There is a cyan sphere behind a blue sphere,behind,sphere,blue,sphere,cyan,001277.png
The blue sphere is behind the gray sphere,The gray sphere is behind the blue sphere,behind,sphere,blue,sphere,gray,001278.png
Behind the gray sphere is the blue sphere,Behind the blue sphere is the gray sphere,behind,sphere,blue,sphere,gray,001279.png
Behind the green sphere is the blue sphere,Behind the blue sphere is the green sphere,behind,sphere,blue,sphere,green,001282.png
There is a blue sphere behind a green sphere,There is a green sphere behind a blue sphere,behind,sphere,blue,sphere,green,001283.png
Behind the purple sphere is the blue sphere,Behind the blue sphere is the purple sphere,behind,sphere,blue,sphere,purple,001285.png
There is a blue sphere behind a purple sphere,There is a purple sphere behind a blue sphere,behind,sphere,blue,sphere,purple,001286.png
The blue sphere is behind the red sphere,The red sphere is behind the blue sphere,behind,sphere,blue,sphere,red,001287.png
Behind the red sphere is the blue sphere,Behind the blue sphere is the red sphere,behind,sphere,blue,sphere,red,001288.png
The blue sphere is behind the yellow sphere,The yellow sphere is behind the blue sphere,behind,sphere,blue,sphere,yellow,001290.png
There is a blue sphere behind a yellow sphere,There is a yellow sphere behind a blue sphere,behind,sphere,blue,sphere,yellow,001292.png
Behind the cyan sphere is the brown sphere,Behind the brown sphere is the cyan sphere,behind,sphere,brown,sphere,cyan,001294.png
There is a brown sphere behind a cyan sphere,There is a cyan sphere behind a brown sphere,behind,sphere,brown,sphere,cyan,001295.png
The brown sphere is behind the gray sphere,The gray sphere is behind the brown sphere,behind,sphere,brown,sphere,gray,001296.png
Behind the gray sphere is the brown sphere,Behind the brown sphere is the gray sphere,behind,sphere,brown,sphere,gray,001297.png
Behind the green sphere is the brown sphere,Behind the brown sphere is the green sphere,behind,sphere,brown,sphere,green,001300.png
There is a brown sphere behind a green sphere,There is a green sphere behind a brown sphere,behind,sphere,brown,sphere,green,001301.png
The brown sphere is behind the purple sphere,The purple sphere is behind the brown sphere,behind,sphere,brown,sphere,purple,001302.png
Behind the purple sphere is the brown sphere,Behind the brown sphere is the purple sphere,behind,sphere,brown,sphere,purple,001303.png
Behind the red sphere is the brown sphere,Behind the brown sphere is the red sphere,behind,sphere,brown,sphere,red,001306.png
There is a brown sphere behind a red sphere,There is a red sphere behind a brown sphere,behind,sphere,brown,sphere,red,001307.png
The brown sphere is behind the yellow sphere,The yellow sphere is behind the brown sphere,behind,sphere,brown,sphere,yellow,001308.png
Behind the yellow sphere is the brown sphere,Behind the brown sphere is the yellow sphere,behind,sphere,brown,sphere,yellow,001309.png
The cyan sphere is behind the gray sphere,The gray sphere is behind the cyan sphere,behind,sphere,cyan,sphere,gray,001311.png
Behind the gray sphere is the cyan sphere,Behind the cyan sphere is the gray sphere,behind,sphere,cyan,sphere,gray,001312.png
The cyan sphere is behind the green sphere,The green sphere is behind the cyan sphere,behind,sphere,cyan,sphere,green,001314.png
Behind the green sphere is the cyan sphere,Behind the cyan sphere is the green sphere,behind,sphere,cyan,sphere,green,001315.png
The cyan sphere is behind the purple sphere,The purple sphere is behind the cyan sphere,behind,sphere,cyan,sphere,purple,001317.png
There is a cyan sphere behind a purple sphere,There is a purple sphere behind a cyan sphere,behind,sphere,cyan,sphere,purple,001319.png
The cyan sphere is behind the red sphere,The red sphere is behind the cyan sphere,behind,sphere,cyan,sphere,red,001320.png
There is a cyan sphere behind a red sphere,There is a red sphere behind a cyan sphere,behind,sphere,cyan,sphere,red,001322.png
The cyan sphere is behind the yellow sphere,The yellow sphere is behind the cyan sphere,behind,sphere,cyan,sphere,yellow,001323.png
Behind the yellow sphere is the cyan sphere,Behind the cyan sphere is the yellow sphere,behind,sphere,cyan,sphere,yellow,001324.png
Behind the green sphere is the gray sphere,Behind the gray sphere is the green sphere,behind,sphere,gray,sphere,green,001327.png
There is a gray sphere behind a green sphere,There is a green sphere behind a gray sphere,behind,sphere,gray,sphere,green,001328.png
The gray sphere is behind the purple sphere,The purple sphere is behind the gray sphere,behind,sphere,gray,sphere,purple,001329.png
Behind the purple sphere is the gray sphere,Behind the gray sphere is the purple sphere,behind,sphere,gray,sphere,purple,001330.png
The gray sphere is behind the red sphere,The red sphere is behind the gray sphere,behind,sphere,gray,sphere,red,001332.png
There is a gray sphere behind a red sphere,There is a red sphere behind a gray sphere,behind,sphere,gray,sphere,red,001334.png
The gray sphere is behind the yellow sphere,The yellow sphere is behind the gray sphere,behind,sphere,gray,sphere,yellow,001335.png
There is a gray sphere behind a yellow sphere,There is a yellow sphere behind a gray sphere,behind,sphere,gray,sphere,yellow,001337.png
The green sphere is behind the purple sphere,The purple sphere is behind the green sphere,behind,sphere,green,sphere,purple,001338.png
There is a green sphere behind a purple sphere,There is a purple sphere behind a green sphere,behind,sphere,green,sphere,purple,001340.png
The green sphere is behind the red sphere,The red sphere is behind the green sphere,behind,sphere,green,sphere,red,001341.png
There is a green sphere behind a red sphere,There is a red sphere behind a green sphere,behind,sphere,green,sphere,red,001343.png
Behind the yellow sphere is the green sphere,Behind the green sphere is the yellow sphere,behind,sphere,green,sphere,yellow,001345.png
There is a green sphere behind a yellow sphere,There is a yellow sphere behind a green sphere,behind,sphere,green,sphere,yellow,001346.png
Behind the red sphere is the purple sphere,Behind the purple sphere is the red sphere,behind,sphere,purple,sphere,red,001348.png
There is a purple sphere behind a red sphere,There is a red sphere behind a purple sphere,behind,sphere,purple,sphere,red,001349.png
Behind the yellow sphere is the purple sphere,Behind the purple sphere is the yellow sphere,behind,sphere,purple,sphere,yellow,001351.png
There is a purple sphere behind a yellow sphere,There is a yellow sphere behind a purple sphere,behind,sphere,purple,sphere,yellow,001352.png
Behind the yellow sphere is the red sphere,Behind the red sphere is the yellow sphere,behind,sphere,red,sphere,yellow,001354.png
There is a red sphere behind a yellow sphere,There is a yellow sphere behind a red sphere,behind,sphere,red,sphere,yellow,001355.png
The blue cone is in front of the brown cone,The brown cone is in front of the blue cone,front,cone,blue,cone,brown,000996.png
There is a blue cone in front of a brown cone,There is a brown cone in front of a blue cone,front,cone,blue,cone,brown,000998.png
The blue cone is in front of the cyan cone,The cyan cone is in front of the blue cone,front,cone,blue,cone,cyan,000999.png
In front of the cyan cone is the blue cone,In front of the blue cone is the cyan cone,front,cone,blue,cone,cyan,001000.png
The blue cone is in front of the gray cone,The gray cone is in front of the blue cone,front,cone,blue,cone,gray,001002.png
There is a blue cone in front of a gray cone,There is a gray cone in front of a blue cone,front,cone,blue,cone,gray,001004.png
The blue cone is in front of the green cone,The green cone is in front of the blue cone,front,cone,blue,cone,green,001005.png
There is a blue cone in front of a green cone,There is a green cone in front of a blue cone,front,cone,blue,cone,green,001007.png
The blue cone is in front of the purple cone,The purple cone is in front of the blue cone,front,cone,blue,cone,purple,001008.png
In front of the purple cone is the blue cone,In front of the blue cone is the purple cone,front,cone,blue,cone,purple,001009.png
The blue cone is in front of the red cone,The red cone is in front of the blue cone,front,cone,blue,cone,red,001011.png
There is a blue cone in front of a red cone,There is a red cone in front of a blue cone,front,cone,blue,cone,red,001013.png
In front of the yellow cone is the blue cone,In front of the blue cone is the yellow cone,front,cone,blue,cone,yellow,001015.png
There is a blue cone in front of a yellow cone,There is a yellow cone in front of a blue cone,front,cone,blue,cone,yellow,001016.png
The brown cone is in front of the cyan cone,The cyan cone is in front of the brown cone,front,cone,brown,cone,cyan,001017.png
In front of the cyan cone is the brown cone,In front of the brown cone is the cyan cone,front,cone,brown,cone,cyan,001018.png
The brown cone is in front of the gray cone,The gray cone is in front of the brown cone,front,cone,brown,cone,gray,001020.png
There is a brown cone in front of a gray cone,There is a gray cone in front of a brown cone,front,cone,brown,cone,gray,001022.png
The brown cone is in front of the green cone,The green cone is in front of the brown cone,front,cone,brown,cone,green,001023.png
There is a brown cone in front of a green cone,There is a green cone in front of a brown cone,front,cone,brown,cone,green,001025.png
The brown cone is in front of the purple cone,The purple cone is in front of the brown cone,front,cone,brown,cone,purple,001026.png
There is a brown cone in front of a purple cone,There is a purple cone in front of a brown cone,front,cone,brown,cone,purple,001028.png
The brown cone is in front of the red cone,The red cone is in front of the brown cone,front,cone,brown,cone,red,001029.png
There is a brown cone in front of a red cone,There is a red cone in front of a brown cone,front,cone,brown,cone,red,001031.png
In front of the yellow cone is the brown cone,In front of the brown cone is the yellow cone,front,cone,brown,cone,yellow,001033.png
There is a brown cone in front of a yellow cone,There is a yellow cone in front of a brown cone,front,cone,brown,cone,yellow,001034.png
The cyan cone is in front of the gray cone,The gray cone is in front of the cyan cone,front,cone,cyan,cone,gray,001035.png
